,job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,skill1,skill2,skill3,skill4,skill5
1730,AI01731,Machine Learning Engineer,153378,USD,Mid-Senior Level,Part-time,Denmark,Large Company,Denmark,No Remote,"Docker, Mathematics, Deep Learning, Kubernetes, TensorFlow",Associate,4,Manufacturing,2024-06-18,2024-08-16,1437,7.7,DeepTech Ventures,Docker,Mathematics,Deep Learning,Kubernetes,TensorFlow
1731,AI01732,AI Research Scientist,180089,USD,Executive,Contract,Finland,Large Company,China,Full Remote,"Data Visualization, SQL, Docker, R, Deep Learning",Master,17,Manufacturing,2025-03-10,2025-04-29,714,5.2,DataVision Ltd,Data Visualization,SQL,Docker,R,Deep Learning
1732,AI01733,Robotics Engineer,193391,USD,Executive,Part-time,Japan,Large Company,Japan,Full Remote,"MLOps, GCP, Linux, Java",Master,12,Manufacturing,2024-03-17,2024-05-10,1736,5.1,Neural Networks Co,MLOps,GCP,Linux,Java,Not required
1733,AI01734,Autonomous Systems Engineer,184262,EUR,Executive,Full-time,France,Small Company,France,No Remote,"SQL, Statistics, R, Linux, Python",PhD,16,Government,2024-09-07,2024-10-04,927,6.0,TechCorp Inc,SQL,Statistics,R,Linux,Python
1734,AI01735,Data Analyst,284013,EUR,Executive,Freelance,Netherlands,Large Company,Netherlands,No Remote,"Python, NLP, Docker, Statistics",Master,15,Government,2024-02-26,2024-04-22,918,5.0,DataVision Ltd,Python,NLP,Docker,Statistics,Not required
1735,AI01736,AI Consultant,62844,USD,Entry Level,Freelance,Australia,Medium Company,Australia,Hybrid,"R, Linux, Docker, Kubernetes",Bachelor,0,Media,2024-09-04,2024-09-27,1570,7.1,Machine Intelligence Group,R,Linux,Docker,Kubernetes,Not required
1736,AI01737,ML Ops Engineer,86961,USD,Executive,Freelance,Israel,Small Company,Israel,Full Remote,"TensorFlow, Linux, Git, Docker, AWS",Bachelor,13,Finance,2024-07-31,2024-10-02,1325,9.8,Algorithmic Solutions,TensorFlow,Linux,Git,Docker,AWS
1737,AI01738,AI Software Engineer,101381,EUR,Mid-Senior Level,Contract,Netherlands,Small Company,Netherlands,No Remote,"Git, R, SQL, Computer Vision",PhD,4,Education,2024-02-19,2024-04-07,2430,5.0,Autonomous Tech,Git,R,SQL,Computer Vision,Not required
1738,AI01739,Data Scientist,119076,GBP,Senior Level,Part-time,United Kingdom,Medium Company,United Kingdom,Full Remote,"R, PyTorch, GCP",Bachelor,7,Government,2024-06-01,2024-07-15,1641,8.2,Algorithmic Solutions,R,PyTorch,GCP,Not required,Not required
1739,AI01740,ML Ops Engineer,39725,USD,Entry Level,Freelance,Israel,Medium Company,Israel,Hybrid,"Python, NLP, Mathematics, Kubernetes",Associate,1,Retail,2025-01-29,2025-04-12,1820,7.8,Machine Intelligence Group,Python,NLP,Mathematics,Kubernetes,Not required
1740,AI01741,Data Scientist,111609,USD,Senior Level,Freelance,China,Large Company,China,Full Remote,"Hadoop, Deep Learning, Git, Python, Mathematics",Master,6,Consulting,2025-01-08,2025-02-06,1529,5.9,Neural Networks Co,Hadoop,Deep Learning,Git,Python,Mathematics
1741,AI01742,Research Scientist,41596,USD,Entry Level,Full-time,Austria,Medium Company,Austria,Hybrid,"Tableau, NLP, PyTorch, Data Visualization",Bachelor,0,Media,2024-08-03,2024-08-28,1060,9.2,AI Innovations,Tableau,NLP,PyTorch,Data Visualization,Not required
1742,AI01743,Research Scientist,130148,USD,Mid-Senior Level,Part-time,Switzerland,Small Company,Germany,Full Remote,"Linux, Java, GCP, Computer Vision, Tableau",Master,2,Transportation,2024-12-13,2025-01-11,622,7.5,Advanced Robotics,Linux,Java,GCP,Computer Vision,Tableau
1743,AI01744,AI Consultant,119598,USD,Mid-Senior Level,Part-time,United States,Medium Company,Japan,Full Remote,"Statistics, Python, Kubernetes, Azure, AWS",Master,4,Technology,2024-07-01,2024-08-12,2316,7.7,Predictive Systems,Statistics,Python,Kubernetes,Azure,AWS
1744,AI01745,AI Research Scientist,174304,EUR,Executive,Full-time,Germany,Small Company,Germany,Full Remote,"Java, Python, SQL, Spark",PhD,16,Energy,2024-10-11,2024-11-19,1774,5.5,Cognitive Computing,Java,Python,SQL,Spark,Not required
1745,AI01746,Data Analyst,273838,USD,Executive,Part-time,Norway,Large Company,Norway,No Remote,"MLOps, Hadoop, Python, AWS, Tableau",Master,13,Automotive,2025-02-27,2025-05-06,760,7.5,Cloud AI Solutions,MLOps,Hadoop,Python,AWS,Tableau
1746,AI01747,AI Product Manager,200671,USD,Senior Level,Part-time,Denmark,Large Company,Denmark,Full Remote,"Statistics, Git, Scala, Tableau",PhD,6,Consulting,2025-03-27,2025-04-17,1861,7.0,DataVision Ltd,Statistics,Git,Scala,Tableau,Not required
1747,AI01748,Data Scientist,88944,USD,Entry Level,Part-time,Australia,Large Company,Ireland,Full Remote,"Scala, Computer Vision, TensorFlow, Tableau",Associate,1,Finance,2024-05-24,2024-07-30,1630,7.9,Machine Intelligence Group,Scala,Computer Vision,TensorFlow,Tableau,Not required
1748,AI01749,Autonomous Systems Engineer,105834,USD,Mid-Senior Level,Part-time,Switzerland,Medium Company,United States,No Remote,"R, SQL, Kubernetes, Statistics, Mathematics",Bachelor,3,Technology,2024-02-28,2024-03-23,2165,5.3,Cloud AI Solutions,R,SQL,Kubernetes,Statistics,Mathematics
1749,AI01750,ML Ops Engineer,145239,USD,Executive,Freelance,Japan,Medium Company,France,Full Remote,"Tableau, Statistics, Git, AWS",Bachelor,18,Consulting,2024-11-08,2024-12-13,1722,5.3,Smart Analytics,Tableau,Statistics,Git,AWS,Not required
1750,AI01751,Data Scientist,182542,GBP,Senior Level,Full-time,United Kingdom,Large Company,China,No Remote,"SQL, AWS, Scala, Deep Learning, TensorFlow",Master,5,Energy,2024-06-12,2024-07-20,2158,8.4,Machine Intelligence Group,SQL,AWS,Scala,Deep Learning,TensorFlow
1751,AI01752,Computer Vision Engineer,160290,USD,Executive,Part-time,Ireland,Small Company,Ireland,Full Remote,"Kubernetes, Azure, SQL, AWS",Associate,16,Healthcare,2024-07-22,2024-09-12,1331,5.2,DataVision Ltd,Kubernetes,Azure,SQL,AWS,Not required
1752,AI01753,Deep Learning Engineer,99539,USD,Senior Level,Part-time,India,Medium Company,India,Hybrid,"Hadoop, Python, Computer Vision, TensorFlow, GCP",Master,9,Technology,2025-02-17,2025-04-10,1390,9.3,Predictive Systems,Hadoop,Python,Computer Vision,TensorFlow,GCP
1753,AI01754,Autonomous Systems Engineer,161117,EUR,Executive,Full-time,Germany,Small Company,Singapore,No Remote,"TensorFlow, Hadoop, Mathematics, GCP",PhD,11,Transportation,2025-01-07,2025-02-05,901,6.7,Future Systems,TensorFlow,Hadoop,Mathematics,GCP,Not required
1754,AI01755,AI Specialist,209331,USD,Executive,Full-time,United States,Large Company,United States,No Remote,"PyTorch, Deep Learning, Data Visualization, Kubernetes, GCP",Master,18,Telecommunications,2024-12-15,2025-01-31,1762,7.0,TechCorp Inc,PyTorch,Deep Learning,Data Visualization,Kubernetes,GCP
1755,AI01756,Machine Learning Researcher,48926,USD,Entry Level,Full-time,China,Small Company,China,Full Remote,"Deep Learning, Python, TensorFlow",Bachelor,0,Finance,2024-04-23,2024-06-15,2419,5.7,Smart Analytics,Deep Learning,Python,TensorFlow,Not required,Not required
1756,AI01757,Data Scientist,96757,EUR,Senior Level,Freelance,Germany,Small Company,Germany,Full Remote,"R, PyTorch, Hadoop, Mathematics",PhD,7,Real Estate,2024-03-19,2024-05-13,2136,5.0,Neural Networks Co,R,PyTorch,Hadoop,Mathematics,Not required
1757,AI01758,ML Ops Engineer,36974,USD,Entry Level,Full-time,South Korea,Medium Company,Sweden,Full Remote,"SQL, PyTorch, Java, Computer Vision, R",Master,1,Government,2025-01-23,2025-03-22,738,9.8,AI Innovations,SQL,PyTorch,Java,Computer Vision,R
1758,AI01759,Principal Data Scientist,153812,USD,Senior Level,Freelance,Denmark,Large Company,Germany,Full Remote,"Tableau, Python, GCP, Statistics, Deep Learning",PhD,5,Energy,2024-07-13,2024-08-26,1989,5.3,AI Innovations,Tableau,Python,GCP,Statistics,Deep Learning
1759,AI01760,Data Scientist,74063,USD,Mid-Senior Level,Part-time,South Korea,Large Company,South Korea,No Remote,"SQL, Azure, TensorFlow, Git",PhD,4,Healthcare,2024-10-16,2024-12-26,973,8.4,Future Systems,SQL,Azure,TensorFlow,Git,Not required
1760,AI01761,AI Specialist,91293,USD,Executive,Part-time,Austria,Small Company,Austria,No Remote,"Git, PyTorch, TensorFlow, NLP",Master,18,Energy,2025-03-13,2025-04-21,2397,6.0,DeepTech Ventures,Git,PyTorch,TensorFlow,NLP,Not required
1761,AI01762,AI Product Manager,51764,USD,Entry Level,Contract,South Korea,Medium Company,South Korea,No Remote,"Deep Learning, Scala, Azure, TensorFlow, Python",Associate,0,Education,2024-04-09,2024-05-01,1187,7.4,Digital Transformation LLC,Deep Learning,Scala,Azure,TensorFlow,Python
1762,AI01763,AI Consultant,97638,USD,Mid-Senior Level,Freelance,Canada,Large Company,Canada,Full Remote,"Hadoop, Docker, Scala, Mathematics, Statistics",Associate,2,Finance,2025-04-29,2025-05-30,1196,5.2,Future Systems,Hadoop,Docker,Scala,Mathematics,Statistics
1763,AI01764,ML Ops Engineer,107417,USD,Mid-Senior Level,Contract,Sweden,Large Company,Norway,Full Remote,"GCP, Python, NLP",Associate,4,Education,2024-08-08,2024-10-03,1660,7.8,DeepTech Ventures,GCP,Python,NLP,Not required,Not required
1764,AI01765,ML Ops Engineer,129743,USD,Entry Level,Freelance,Switzerland,Large Company,Switzerland,Full Remote,"NLP, Linux, Tableau",Master,1,Manufacturing,2025-01-22,2025-03-22,1488,7.6,DataVision Ltd,NLP,Linux,Tableau,Not required,Not required
1765,AI01766,Data Analyst,102189,USD,Senior Level,Full-time,Israel,Large Company,Israel,Full Remote,"PyTorch, Deep Learning, TensorFlow, MLOps, Kubernetes",Master,9,Telecommunications,2024-11-25,2024-12-11,1634,9.8,Smart Analytics,PyTorch,Deep Learning,TensorFlow,MLOps,Kubernetes
1766,AI01767,Data Engineer,96291,GBP,Mid-Senior Level,Contract,United Kingdom,Small Company,Denmark,No Remote,"TensorFlow, Linux, Python",Associate,3,Automotive,2024-05-06,2024-05-25,2453,8.9,Machine Intelligence Group,TensorFlow,Linux,Python,Not required,Not required
1767,AI01768,ML Ops Engineer,43233,USD,Entry Level,Contract,Israel,Small Company,Israel,Full Remote,"Python, Tableau, Azure",Associate,0,Energy,2024-10-13,2024-12-15,1055,9.4,Predictive Systems,Python,Tableau,Azure,Not required,Not required
1768,AI01769,Robotics Engineer,55317,USD,Mid-Senior Level,Freelance,Ireland,Small Company,Ireland,Hybrid,"Data Visualization, NLP, Java, Python, Scala",Master,4,Technology,2024-10-11,2024-12-10,2367,9.1,Algorithmic Solutions,Data Visualization,NLP,Java,Python,Scala
1769,AI01770,Machine Learning Researcher,59459,USD,Entry Level,Part-time,Australia,Large Company,Australia,Hybrid,"Java, R, Deep Learning",Associate,0,Automotive,2024-09-22,2024-11-09,1539,6.8,Smart Analytics,Java,R,Deep Learning,Not required,Not required
1770,AI01771,AI Architect,136980,USD,Executive,Contract,Finland,Small Company,Finland,No Remote,"Python, Kubernetes, Mathematics, Tableau",Bachelor,11,Retail,2024-10-26,2025-01-01,633,6.0,Machine Intelligence Group,Python,Kubernetes,Mathematics,Tableau,Not required
1771,AI01772,Machine Learning Engineer,40975,USD,Entry Level,Freelance,Japan,Small Company,Japan,Hybrid,"Linux, NLP, SQL, R, Scala",PhD,1,Healthcare,2024-06-06,2024-08-08,759,9.3,Digital Transformation LLC,Linux,NLP,SQL,R,Scala
1772,AI01773,AI Specialist,285999,EUR,Executive,Freelance,Germany,Large Company,Norway,Full Remote,"Deep Learning, Mathematics, Python",PhD,10,Real Estate,2025-04-15,2025-05-22,1979,9.0,Quantum Computing Inc,Deep Learning,Mathematics,Python,Not required,Not required
1773,AI01774,AI Specialist,175470,EUR,Executive,Full-time,Netherlands,Medium Company,Norway,Hybrid,"Mathematics, Spark, SQL",Bachelor,19,Transportation,2024-09-17,2024-11-28,1769,6.4,Machine Intelligence Group,Mathematics,Spark,SQL,Not required,Not required
1774,AI01775,Data Scientist,125319,USD,Senior Level,Contract,Denmark,Small Company,Germany,Hybrid,"R, Spark, Statistics",PhD,7,Consulting,2025-03-04,2025-03-27,1202,5.6,Smart Analytics,R,Spark,Statistics,Not required,Not required
1775,AI01776,AI Architect,68912,USD,Senior Level,Part-time,China,Small Company,China,No Remote,"GCP, Linux, Data Visualization",Associate,5,Telecommunications,2025-01-07,2025-02-15,2181,8.8,Future Systems,GCP,Linux,Data Visualization,Not required,Not required
1776,AI01777,Machine Learning Researcher,41569,USD,Entry Level,Contract,Japan,Small Company,Japan,No Remote,"Kubernetes, AWS, Computer Vision, Deep Learning, Docker",Master,1,Healthcare,2024-05-24,2024-07-16,521,5.5,Advanced Robotics,Kubernetes,AWS,Computer Vision,Deep Learning,Docker
1777,AI01778,Principal Data Scientist,69873,USD,Mid-Senior Level,Part-time,Finland,Medium Company,Finland,No Remote,"Python, AWS, MLOps, Docker, Mathematics",PhD,4,Finance,2024-05-23,2024-08-04,1003,5.6,Autonomous Tech,Python,AWS,MLOps,Docker,Mathematics
1778,AI01779,Principal Data Scientist,190178,USD,Executive,Full-time,Norway,Small Company,Norway,Hybrid,"Kubernetes, Python, Data Visualization, Deep Learning, TensorFlow",Associate,17,Technology,2024-07-14,2024-08-03,787,9.5,Neural Networks Co,Kubernetes,Python,Data Visualization,Deep Learning,TensorFlow
1779,AI01780,Research Scientist,70984,USD,Mid-Senior Level,Contract,Japan,Large Company,Japan,Hybrid,"Java, Computer Vision, Deep Learning, Scala",PhD,3,Telecommunications,2024-03-21,2024-04-08,2015,8.4,Smart Analytics,Java,Computer Vision,Deep Learning,Scala,Not required
1780,AI01781,ML Ops Engineer,88987,USD,Senior Level,Part-time,Finland,Large Company,Finland,Full Remote,"Git, R, Hadoop",PhD,9,Technology,2024-10-05,2024-11-21,863,8.9,Neural Networks Co,Git,R,Hadoop,Not required,Not required
1781,AI01782,AI Research Scientist,121632,USD,Senior Level,Part-time,Singapore,Small Company,Singapore,Full Remote,"PyTorch, Spark, Kubernetes, Computer Vision",Bachelor,8,Finance,2024-10-23,2024-11-30,569,9.1,Digital Transformation LLC,PyTorch,Spark,Kubernetes,Computer Vision,Not required
1782,AI01783,Deep Learning Engineer,48788,USD,Entry Level,Part-time,Canada,Small Company,Canada,Full Remote,"Git, SQL, Data Visualization",PhD,1,Automotive,2025-04-03,2025-06-15,1277,6.4,Future Systems,Git,SQL,Data Visualization,Not required,Not required
1783,AI01784,AI Product Manager,75031,USD,Senior Level,Part-time,China,Small Company,China,Full Remote,"Hadoop, Python, Computer Vision, NLP",Master,5,Transportation,2024-08-29,2024-10-09,1673,8.6,Digital Transformation LLC,Hadoop,Python,Computer Vision,NLP,Not required
1784,AI01785,NLP Engineer,109340,USD,Mid-Senior Level,Full-time,United States,Medium Company,United States,No Remote,"Data Visualization, PyTorch, Mathematics, Computer Vision",PhD,2,Energy,2024-01-30,2024-03-08,1769,7.2,TechCorp Inc,Data Visualization,PyTorch,Mathematics,Computer Vision,Not required
1785,AI01786,Data Scientist,94406,USD,Mid-Senior Level,Freelance,Switzerland,Small Company,Switzerland,No Remote,"Scala, Python, GCP, Docker",Associate,3,Energy,2024-09-23,2024-11-20,864,8.7,Future Systems,Scala,Python,GCP,Docker,Not required
1786,AI01787,Machine Learning Engineer,125758,USD,Mid-Senior Level,Contract,United States,Large Company,United States,Full Remote,"AWS, Java, MLOps",Bachelor,4,Retail,2024-10-14,2024-11-03,1759,9.9,Advanced Robotics,AWS,Java,MLOps,Not required,Not required
1787,AI01788,AI Research Scientist,70196,USD,Mid-Senior Level,Contract,China,Medium Company,China,Full Remote,"PyTorch, TensorFlow, Statistics, Spark",Bachelor,2,Media,2025-01-31,2025-02-17,2177,8.6,DataVision Ltd,PyTorch,TensorFlow,Statistics,Spark,Not required
1788,AI01789,ML Ops Engineer,98487,USD,Entry Level,Contract,Switzerland,Large Company,Singapore,Hybrid,"Kubernetes, Spark, MLOps",Associate,0,Gaming,2025-02-17,2025-04-16,2441,7.0,DataVision Ltd,Kubernetes,Spark,MLOps,Not required,Not required
1789,AI01790,Autonomous Systems Engineer,198730,EUR,Executive,Full-time,Netherlands,Medium Company,Netherlands,No Remote,"Docker, SQL, Azure, Hadoop, Deep Learning",Associate,17,Media,2025-04-05,2025-05-17,1327,7.3,Smart Analytics,Docker,SQL,Azure,Hadoop,Deep Learning
1790,AI01791,Machine Learning Engineer,61132,USD,Mid-Senior Level,Contract,Japan,Medium Company,Germany,No Remote,"TensorFlow, GCP, Linux",Bachelor,2,Healthcare,2024-08-23,2024-10-27,1504,8.4,Machine Intelligence Group,TensorFlow,GCP,Linux,Not required,Not required
1791,AI01792,Research Scientist,37133,USD,Entry Level,Contract,South Korea,Small Company,South Korea,No Remote,"AWS, R, Statistics, Hadoop",Bachelor,0,Telecommunications,2024-12-04,2025-01-12,586,9.8,Advanced Robotics,AWS,R,Statistics,Hadoop,Not required
1792,AI01793,NLP Engineer,86443,USD,Entry Level,Freelance,Denmark,Small Company,Denmark,Full Remote,"TensorFlow, PyTorch, Azure",PhD,1,Government,2024-09-15,2024-11-26,1386,6.8,TechCorp Inc,TensorFlow,PyTorch,Azure,Not required,Not required
1793,AI01794,Deep Learning Engineer,77498,USD,Senior Level,Part-time,Ireland,Medium Company,Ireland,No Remote,"Kubernetes, Python, Mathematics, Scala",Master,9,Government,2024-06-20,2024-08-06,1327,7.7,TechCorp Inc,Kubernetes,Python,Mathematics,Scala,Not required
1794,AI01795,Machine Learning Researcher,83094,USD,Senior Level,Full-time,Japan,Small Company,Japan,Hybrid,"Java, Mathematics, Deep Learning",PhD,5,Automotive,2024-04-01,2024-04-19,1174,7.9,Smart Analytics,Java,Mathematics,Deep Learning,Not required,Not required
1795,AI01796,AI Product Manager,35197,USD,Entry Level,Full-time,Japan,Small Company,Japan,Hybrid,"Linux, Hadoop, Spark, Statistics, R",PhD,1,Transportation,2024-11-07,2024-11-23,1454,9.8,Cognitive Computing,Linux,Hadoop,Spark,Statistics,R
1796,AI01797,Computer Vision Engineer,140278,USD,Senior Level,Contract,Sweden,Medium Company,Sweden,Hybrid,"Scala, Java, Data Visualization, GCP, R",PhD,9,Government,2024-02-29,2024-04-11,2083,6.5,Advanced Robotics,Scala,Java,Data Visualization,GCP,R
1797,AI01798,Robotics Engineer,85861,GBP,Entry Level,Contract,United Kingdom,Large Company,United Kingdom,Hybrid,"Mathematics, Git, NLP, Computer Vision, Deep Learning",PhD,1,Government,2024-07-07,2024-07-28,1833,8.8,Cognitive Computing,Mathematics,Git,NLP,Computer Vision,Deep Learning
1798,AI01799,Data Scientist,149846,EUR,Senior Level,Contract,Netherlands,Medium Company,Netherlands,No Remote,"Tableau, Mathematics, Azure",Master,7,Telecommunications,2024-01-21,2024-03-27,536,7.5,TechCorp Inc,Tableau,Mathematics,Azure,Not required,Not required
1799,AI01800,AI Specialist,93779,GBP,Mid-Senior Level,Full-time,United Kingdom,Small Company,Singapore,Hybrid,"Data Visualization, SQL, Python",Bachelor,4,Media,2024-05-27,2024-07-19,656,8.6,Autonomous Tech,Data Visualization,SQL,Python,Not required,Not required
1800,AI01801,Machine Learning Engineer,75605,USD,Mid-Senior Level,Full-time,Canada,Medium Company,Canada,Hybrid,"Python, GCP, TensorFlow, Java, SQL",Bachelor,4,Real Estate,2024-10-01,2024-11-30,1117,6.2,DataVision Ltd,Python,GCP,TensorFlow,Java,SQL
1801,AI01802,Autonomous Systems Engineer,207463,USD,Executive,Full-time,Singapore,Large Company,France,Hybrid,"Java, PyTorch, SQL, NLP, TensorFlow",Bachelor,17,Real Estate,2024-09-20,2024-11-11,727,9.6,Smart Analytics,Java,PyTorch,SQL,NLP,TensorFlow
1802,AI01803,Deep Learning Engineer,80171,USD,Senior Level,Freelance,Israel,Small Company,Israel,No Remote,"TensorFlow, Python, GCP",Master,9,Automotive,2024-04-05,2024-05-27,1556,7.5,Cognitive Computing,TensorFlow,Python,GCP,Not required,Not required
1803,AI01804,Computer Vision Engineer,82542,USD,Entry Level,Freelance,Singapore,Medium Company,Singapore,Hybrid,"Deep Learning, Python, TensorFlow, GCP",PhD,1,Gaming,2025-04-24,2025-06-03,1226,8.7,DeepTech Ventures,Deep Learning,Python,TensorFlow,GCP,Not required
